commune,latitude,longitude,date_incident,type_incident,gravite,source
Bumbu,-4.378783858545626,15.305489608506758,2023-09-28 10:00:00,incendie,Moyenne,application Kimia-kin
Selembao,-4.371122615730972,15.27480695692918,2023-12-02 19:00:00,vol,Moyenne,ONG
Matete,-4.407520631227479,15.352089005220916,2023-11-19 21:00:00,vandalisme,Élevée,réseaux sociaux
Selembao,-4.35611670074729,15.291693455549616,2023-11-29 22:00:00,vol,Faible,application Kimia-kin
Barumbu,-4.327559412501099,15.317385095917851,2023-08-22 20:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.399607421025277,15.354424130251473,2023-08-03 20:00:00,enlèvement,Moyenne,réseaux sociaux
Selembao,-4.382449992947284,15.301226106891955,2023-10-02 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.381344377989458,15.293360450768965,2023-09-19 08:00:00,agression,Élevée,application Kimia-kin
MontNgafula,-4.460462036700899,15.214179440345797,2023-09-01 09:00:00,accident,Élevée,ONG
Gombe,-4.286680985112265,15.307989850260924,2023-07-30 01:00:00,accident,Faible,ONG
Matete,-4.396823353888323,15.365814810420728,2023-05-21 13:00:00,insécurité routière,Faible,réseaux sociaux
Ngaba,-4.3786494304864885,15.320435448593239,2023-10-17 19:00:00,vol,Moyenne,application Kimia-kin
Kasa-Vubu,-4.336913462339872,15.300354688173016,2023-09-06 17:00:00,incendie,Élevée,application Kimia-kin
Ngaliema,-4.370218415040273,15.249816210956125,2023-10-03 08:00:00,insécurité routière,Faible,réseaux sociaux
MontNgafula,-4.454762500781791,15.228042317391386,2023-11-05 16:00:00,insécurité routière,Faible,application Kimia-kin
Selembao,-4.385532219008168,15.295390019657596,2023-10-27 08:00:00,vol,Faible,réseaux sociaux
Matete,-4.399644832237963,15.362378356091554,2023-07-01 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Limete,-4.3763005502097645,15.338148502851883,2023-02-05 15:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.374408017959547,15.331391368036996,2023-08-23 15:00:00,vandalisme,Élevée,réseaux sociaux
Matete,-4.381988426589626,15.360511273166896,2023-07-18 10:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.388155219738913,15.31667536370127,2023-09-06 19:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.3727856902210025,15.291450553938489,2023-10-14 16:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.380453634959952,15.312267021563885,2023-09-03 19:00:00,insécurité routière,Élevée,réseaux sociaux
Selembao,-4.364110579038846,15.28537831782396,2023-03-12 16:00:00,insécurité routière,Moyenne,ONG
Selembao,-4.386954959114837,15.283537871449937,2023-11-06 08:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.444176812571546,15.404841569183592,2023-12-21 09:00:00,vol,Élevée,application Kimia-kin
Ngaba,-4.386307905865833,15.320760645984565,2023-12-24 19:00:00,agression,Élevée,réseaux sociaux
Ngaba,-4.381048967882298,15.303247650111228,2023-03-01 16:00:00,violence sexuelle,Élevée,ONG
NgiriNgiri,-4.365800248468739,15.303280250038966,2023-12-03 09:00:00,vol,Élevée,application Kimia-kin
Maluku,-4.063797040087674,15.54995002582009,2023-12-01 13:00:00,insécurité routière,Faible,réseaux sociaux
Ngaba,-4.358223146426266,15.311478474939477,2023-07-29 17:00:00,agression,Moyenne,ONG
Kimbanseke,-4.444211176380189,15.398562355525803,2023-06-05 16:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.446572950828356,15.398732045443024,2023-11-09 18:00:00,insécurité routière,Moyenne,application Kimia-kin
Matete,-4.3859291390106545,15.3509916370082,2023-05-06 19:00:00,vol,Faible,ONG
Ngaba,-4.379371509154763,15.304267309049928,2023-12-26 14:00:00,agression,Moyenne,ONG
Bumbu,-4.370559899772187,15.296977654931345,2023-09-02 16:00:00,vol,Élevée,réseaux sociaux
Selembao,-4.367922540104811,15.293437399735051,2023-01-14 16:00:00,vandalisme,Moyenne,ONG
Bumbu,-4.380224155295351,15.286814350243846,2023-04-25 17:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.371675835011304,15.313476053128197,2023-09-14 19:00:00,vol,Élevée,application Kimia-kin
Selembao,-4.373712719698393,15.284165150256825,2023-10-28 19:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.372507689783118,15.299447429852307,2023-09-13 19:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.3879058366802415,15.314394439482134,2023-06-13 18:00:00,violence sexuelle,Moyenne,ONG
Kiseno,-4.413543263763504,15.354906488293784,2023-06-14 04:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.363212243066609,15.277034388868996,2023-02-02 19:00:00,agression,Élevée,application Kimia-kin
Ngaba,-4.3741444619802685,15.328612505355645,2023-09-24 09:00:00,vol,Faible,ONG
Kimbanseke,-4.437706623768426,15.396701316748748,2023-05-23 14:00:00,violence sexuelle,Moyenne,réseaux sociaux
Matete,-4.398319687593938,15.354858787707576,2023-05-20 04:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.438552486936288,15.393475787088356,2023-08-15 20:00:00,insécurité routière,Faible,application Kimia-kin
Selembao,-4.367254564378676,15.293210499958684,2023-06-18 16:00:00,agression,Moyenne,application Kimia-kin
Selembao,-4.370096504115614,15.271415389678845,2023-04-28 00:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.460864960831485,15.391981067612106,2023-09-13 20:00:00,violence sexuelle,Moyenne,réseaux sociaux
Selembao,-4.380679926827146,15.282208406957519,2023-02-01 21:00:00,agression,Moyenne,application Kimia-kin
Lemba,-4.40752065282165,15.329035696624087,2023-12-07 02:00:00,violence sexuelle,Faible,ONG
Matete,-4.400382845692298,15.362713521888415,2023-05-25 16:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.373067923332153,15.290488637414908,2023-09-19 19:00:00,insécurité routière,Moyenne,ONG
Matete,-4.372647002328615,15.34998905724365,2023-08-29 19:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.387510904136278,15.35734533832969,2023-01-31 16:00:00,violence sexuelle,Moyenne,application Kimia-kin
Barumbu,-4.317241145041937,15.319298829762266,2023-05-25 22:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.364429356990886,15.282239521863907,2023-05-14 08:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.42954728005633,15.397009875233794,2023-09-25 22:00:00,vol,Faible,réseaux sociaux
Matete,-4.380255180977377,15.356701835563932,2023-10-26 11:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.445444393163888,15.396684764097678,2023-09-09 10:00:00,vol,Élevée,réseaux sociaux
Kimbanseke,-4.445563916231029,15.405092438824468,2023-03-06 21:00:00,agression,Élevée,réseaux sociaux
Selembao,-4.367244405948394,15.291238309260175,2023-04-28 07:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.455382167102856,15.398665039353444,2023-09-25 18:00:00,vol,Faible,réseaux sociaux
Kintambo,-4.330278367675178,15.275132279340042,2023-04-10 18:00:00,agression,Faible,ONG
Selembao,-4.378922903765139,15.293145662686737,2023-05-24 10:00:00,vol,Faible,réseaux sociaux
Lemba,-4.410317461613256,15.310771908657436,2023-04-17 12:00:00,agression,Moyenne,application Kimia-kin
Kimbanseke,-4.441432095359327,15.387623501126257,2023-06-25 20:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.436855575617495,15.395272578287692,2023-01-20 15:00:00,agression,Faible,ONG
Bumbu,-4.370478359170873,15.282860774404126,2023-04-18 16:00:00,vol,Faible,ONG
Ngaba,-4.382792649553069,15.32856705794233,2023-09-23 15:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.3784877822179205,15.32053623869546,2023-05-07 21:00:00,vol,Moyenne,réseaux sociaux
Kinshasa,-4.335105340794436,15.308680029994186,2023-01-21 14:00:00,agression,Moyenne,réseaux sociaux
Barumbu,-4.32615404965736,15.337637168378224,2023-05-10 11:00:00,violence sexuelle,Élevée,ONG
MontNgafula,-4.45781848576473,15.232563469907,2023-11-12 09:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.369882774349228,15.294155104534182,2023-04-19 08:00:00,vol,Élevée,réseaux sociaux
Selembao,-4.392836348768921,15.294149149747168,2023-05-24 16:00:00,vol,Faible,ONG
Kimbanseke,-4.4467536018358444,15.396102469317013,2023-07-25 21:00:00,violence sexuelle,Moyenne,ONG
Selembao,-4.3590875912476985,15.28279770481381,2023-06-04 19:00:00,agression,Moyenne,ONG
Ngaba,-4.390228547993248,15.31487189637633,2023-05-24 19:00:00,vol,Élevée,ONG
Kimbanseke,-4.445409575397074,15.402602040267196,2023-12-30 12:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.363742184470616,15.287383284789346,2023-03-15 15:00:00,agression,Moyenne,ONG
Matete,-4.395108226201446,15.35891405246728,2023-11-27 13:00:00,vol,Moyenne,réseaux sociaux
Gombe,-4.313949851909688,15.314209099087714,2023-04-04 18:00:00,agression,Faible,réseaux sociaux
Gombe,-4.300021715531527,15.321604127370437,2023-02-11 07:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.375096580321829,15.293907801369906,2023-07-28 11:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.371571637980629,15.296204964859736,2023-12-21 17:00:00,incendie,Moyenne,application Kimia-kin
Makala,-4.3857727044280885,15.302820530546665,2023-11-15 20:00:00,vol,Élevée,ONG
Ndjili,-4.378475175967219,15.443614153381091,2023-04-27 14:00:00,agression,Élevée,ONG
Selembao,-4.369368189960286,15.283882371539072,2023-07-05 20:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.368990776818178,15.280200128115782,2023-05-22 20:00:00,vandalisme,Faible,ONG
Matete,-4.388526455168473,15.342891578493873,2023-04-22 18:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.373566594593689,15.29934481277491,2023-12-29 15:00:00,agression,Faible,application Kimia-kin
Matete,-4.40392842408517,15.35047996312615,2023-08-13 21:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.400374957776062,15.35108789420569,2023-04-29 21:00:00,violence sexuelle,Élevée,réseaux sociaux
Lemba,-4.4017832425812164,15.298593715892386,2023-11-09 03:00:00,violence sexuelle,Moyenne,application Kimia-kin
Selembao,-4.368992052852702,15.284749281846986,2023-08-10 18:00:00,violence sexuelle,Faible,réseaux sociaux
Ngaba,-4.372671379337156,15.319847685902396,2023-06-24 00:00:00,vol,Faible,application Kimia-kin
Bumbu,-4.383305755368245,15.28565561977396,2023-02-27 19:00:00,enlèvement,Élevée,application Kimia-kin
Kimbanseke,-4.428436699048668,15.387955952286173,2023-09-03 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Bumbu,-4.386058754234007,15.30245782330956,2023-06-01 16:00:00,agression,Moyenne,ONG
Bumbu,-4.353453544970444,15.298056381888852,2023-03-09 17:00:00,agression,Faible,ONG
Kimbanseke,-4.427909117964663,15.404435066987125,2023-09-06 01:00:00,enlèvement,Élevée,application Kimia-kin
Selembao,-4.368063716505182,15.283150723202523,2023-12-02 20:00:00,enlèvement,Faible,réseaux sociaux
Kimbanseke,-4.441541087504451,15.398986164000965,2023-03-04 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.380968350653513,15.316857654546727,2023-11-04 20:00:00,agression,Faible,ONG
Kimbanseke,-4.438050192187567,15.390752080645782,2023-09-29 19:00:00,violence sexuelle,Moyenne,application Kimia-kin
Lingwala,-4.308801256402571,15.300487782809029,2023-11-09 21:00:00,vol,Faible,application Kimia-kin
Ndjili,-4.375261592674756,15.447880240040499,2023-08-24 03:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.374640045203671,15.292208598415195,2023-10-17 22:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.436151370892071,15.390939440493225,2023-10-26 07:00:00,vol,Faible,réseaux sociaux
Matete,-4.383353077584687,15.362446967395364,2023-12-24 19:00:00,insécurité routière,Élevée,réseaux sociaux
Kintambo,-4.325964314314178,15.264460892223852,2023-08-15 08:00:00,vol,Moyenne,réseaux sociaux
MontNgafula,-4.448852177242561,15.224535536667693,2023-10-05 17:00:00,vol,Moyenne,réseaux sociaux
Lingwala,-4.322852497881514,15.274583041261023,2023-09-17 16:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.3704678382035445,15.2901359063188,2023-06-07 19:00:00,vol,Élevée,application Kimia-kin
Matete,-4.392713689074476,15.353752695052693,2023-11-22 19:00:00,vol,Élevée,application Kimia-kin
Selembao,-4.372727003247768,15.28970001760762,2023-08-01 07:00:00,violence sexuelle,Moyenne,ONG
Bumbu,-4.3759417155846485,15.28803815369283,2023-06-20 12:00:00,vol,Faible,ONG
Makala,-4.376836876080475,15.304803268934938,2023-10-07 17:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.395093206935605,15.321212237952869,2023-02-13 20:00:00,vol,Faible,réseaux sociaux
Kiseno,-4.409675194777826,15.350365040928434,2023-06-03 21:00:00,vandalisme,Moyenne,application Kimia-kin
Ngaba,-4.374306202828096,15.318957318113776,2023-05-25 00:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.4425451943112835,15.395571404602613,2023-01-09 20:00:00,agression,Faible,réseaux sociaux
Selembao,-4.359481562591301,15.286398175598245,2023-06-28 08:00:00,insécurité routière,Moyenne,application Kimia-kin
Selembao,-4.376134092707655,15.288116232291735,2023-08-22 16:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.386472512175694,15.290384513590029,2023-06-26 17:00:00,insécurité routière,Moyenne,réseaux sociaux
Kimbanseke,-4.444270869545884,15.390379149384493,2023-05-29 20:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.45758903868409,15.404419708479136,2023-05-26 14:00:00,agression,Moyenne,réseaux sociaux
Makala,-4.3809615136970885,15.314007740700125,2023-10-14 16:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.379931951964046,15.3195916317821,2023-05-22 12:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.370519921002196,15.328473016657494,2023-05-19 10:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.374602915076658,15.299060768450001,2023-01-05 05:00:00,accident,Moyenne,application Kimia-kin
Makala,-4.387517968254987,15.313669366584143,2023-07-26 19:00:00,agression,Moyenne,ONG
Ngaba,-4.375925840017493,15.316174896806286,2023-04-21 09:00:00,vol,Faible,application Kimia-kin
Matete,-4.385827927926437,15.353890096974828,2023-03-06 07:00:00,incendie,Élevée,réseaux sociaux
Matete,-4.386471126730796,15.35009132617294,2023-10-08 09:00:00,agression,Moyenne,application Kimia-kin
Selembao,-4.358296617405316,15.287647560644528,2023-10-31 07:00:00,agression,Faible,application Kimia-kin
Selembao,-4.36491637071905,15.291015133344459,2023-08-27 14:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.4329541909184895,15.384756539100447,2023-11-22 23:00:00,insécurité routière,Moyenne,application Kimia-kin
Lemba,-4.403305644841734,15.315138400136128,2023-11-01 19:00:00,insécurité routière,Faible,application Kimia-kin
Maluku,-4.0752061337323235,15.538900136769184,2023-03-31 17:00:00,vol,Élevée,réseaux sociaux
Selembao,-4.387793230065166,15.277426145558128,2023-08-12 13:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.386475093540171,15.33665136760543,2023-09-21 12:00:00,agression,Moyenne,réseaux sociaux
Kalamu,-4.352999747569953,15.331241880979691,2023-07-14 17:00:00,enlèvement,Moyenne,application Kimia-kin
Matete,-4.389019316937757,15.356388510529426,2023-05-20 21:00:00,accident,Moyenne,ONG
Bumbu,-4.376665757615406,15.282128141874702,2023-11-23 18:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.4486159185873495,15.399256075084473,2023-07-26 21:00:00,violence sexuelle,Moyenne,ONG
Kiseno,-4.401317226613567,15.335747431355331,2023-02-17 18:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.362011731377117,15.298859673479303,2023-09-11 16:00:00,accident,Moyenne,application Kimia-kin
Lingwala,-4.311756909041996,15.30847516628152,2023-07-21 15:00:00,agression,Moyenne,ONG
Bumbu,-4.371015529607916,15.27746176216737,2023-11-28 15:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.378472741744796,15.292824149979765,2023-07-03 21:00:00,insécurité routière,Faible,application Kimia-kin
Kimbanseke,-4.442430190394148,15.400930540908869,2023-01-12 08:00:00,accident,Moyenne,ONG
Kintambo,-4.3284314512063276,15.287877350590303,2023-06-24 11:00:00,vol,Moyenne,réseaux sociaux
Ngaliema,-4.3788006883178285,15.264420931771355,2023-04-10 17:00:00,vol,Moyenne,ONG
Selembao,-4.375373562245076,15.280355404747349,2023-09-22 20:00:00,vol,Moyenne,réseaux sociaux
Makala,-4.381577362355074,15.304238849418764,2023-02-20 13:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.437546695676931,15.409215899866286,2023-02-21 13:00:00,agression,Faible,application Kimia-kin
Ngaba,-4.3800506848754495,15.315582089585702,2023-12-24 20:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.428952585387817,15.389069017101678,2023-12-24 18:00:00,agression,Moyenne,ONG
Selembao,-4.355530488922713,15.286719334380713,2023-01-16 03:00:00,enlèvement,Moyenne,application Kimia-kin
Bumbu,-4.368217075482005,15.278364886921224,2023-03-18 19:00:00,accident,Faible,réseaux sociaux
MontNgafula,-4.460439166786193,15.226743304795708,2023-04-19 14:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.382974536267621,15.307027793574855,2023-07-25 05:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.372119150787798,15.28407977688979,2023-09-08 16:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.384579131421977,15.28550625314589,2023-12-03 22:00:00,agression,Faible,ONG
Matete,-4.381555173265898,15.35889109391103,2023-02-15 07:00:00,agression,Élevée,ONG
Bumbu,-4.360206996107521,15.286434359152429,2023-02-06 13:00:00,vol,Élevée,réseaux sociaux
Kiseno,-4.409484259062629,15.345071701491166,2023-02-15 17:00:00,vol,Moyenne,ONG
Gombe,-4.305614315777829,15.296511683022683,2023-06-07 13:00:00,incendie,Faible,réseaux sociaux
Selembao,-4.35828002828996,15.284690693385064,2023-04-29 16:00:00,vol,Moyenne,application Kimia-kin
MontNgafula,-4.465844618154606,15.231697492178414,2023-12-24 07:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.366227264549644,15.286734838501808,2023-03-13 20:00:00,enlèvement,Moyenne,réseaux sociaux
Ngaba,-4.3792733631031995,15.31509775904046,2023-09-08 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.391750487369093,15.352614980647893,2023-09-17 20:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.3827682838423225,15.332064128644378,2023-01-01 20:00:00,agression,Moyenne,réseaux sociaux
Bandalungwa,-4.3501705207681285,15.285481581322658,2023-01-11 03:00:00,accident,Moyenne,réseaux sociaux
Ngaba,-4.379270054512307,15.316333003230914,2023-03-16 23:00:00,vol,Élevée,réseaux sociaux
MontNgafula,-4.450037426076458,15.21855793388878,2023-01-17 22:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.448331772244385,15.393419521776215,2023-01-17 16:00:00,violence sexuelle,Faible,ONG
Bumbu,-4.368789739685237,15.28810653565168,2023-10-23 08:00:00,agression,Faible,réseaux sociaux
Lemba,-4.392218940749201,15.32025240596451,2023-09-01 17:00:00,agression,Élevée,réseaux sociaux
Makala,-4.379147933308337,15.304495060486921,2023-03-26 18:00:00,violence sexuelle,Moyenne,ONG
Matete,-4.401398325732397,15.34702167740658,2023-01-17 10:00:00,agression,Faible,application Kimia-kin
Ngaba,-4.369777878629232,15.335874860369437,2023-06-06 18:00:00,vandalisme,Élevée,réseaux sociaux
Bumbu,-4.366354009711532,15.293033075353268,2023-02-11 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.375480803663681,15.26959707923048,2023-08-23 16:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.3871969134072515,15.372543567839797,2023-02-14 19:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.361517409183024,15.293698401662843,2023-12-29 18:00:00,agression,Moyenne,réseaux sociaux
